id,name,link,submit_link,submitted_solutions,accuracy,status_link,difficulty
174,Whats in the Name,https://www.codechef.com/problems/NITIKA,https://www.codechef.com/submit/NITIKA,3504,34.64,https://www.codechef.com/status/NITIKA,beginner
175,Average Number,https://www.codechef.com/problems/AVG,https://www.codechef.com/submit/AVG,3587,42.15,https://www.codechef.com/status/AVG,beginner
176,Bear and Milky Cookies,https://www.codechef.com/problems/COOMILK,https://www.codechef.com/submit/COOMILK,3593,38.04,https://www.codechef.com/status/COOMILK,beginner
177,Andrash and Stipendium,https://www.codechef.com/problems/EGRANDR,https://www.codechef.com/submit/EGRANDR,3596,28.75,https://www.codechef.com/status/EGRANDR,beginner
178,Bear and Ladder,https://www.codechef.com/problems/BRLADDER,https://www.codechef.com/submit/BRLADDER,3617,45.94,https://www.codechef.com/status/BRLADDER,beginner
179,Coder Life Matters,https://www.codechef.com/problems/CODERLIF,https://www.codechef.com/submit/CODERLIF,3623,46.35,https://www.codechef.com/status/CODERLIF,beginner
180,A Good Set,https://www.codechef.com/problems/GOODSET,https://www.codechef.com/submit/GOODSET,3665,49.32,https://www.codechef.com/status/GOODSET,beginner
181,Bear and Segment 01,https://www.codechef.com/problems/SEGM01,https://www.codechef.com/submit/SEGM01,3681,49.93,https://www.codechef.com/status/SEGM01,beginner
182,Candy Love,https://www.codechef.com/problems/CNDLOVE,https://www.codechef.com/submit/CNDLOVE,3689,53.69,https://www.codechef.com/status/CNDLOVE,beginner
183,Secret Recipe,https://www.codechef.com/problems/CHEFRUN,https://www.codechef.com/submit/CHEFRUN,3700,53.36,https://www.codechef.com/status/CHEFRUN,beginner
184,Encoding Message,https://www.codechef.com/problems/ENCMSG,https://www.codechef.com/submit/ENCMSG,3709,56.17,https://www.codechef.com/status/ENCMSG,beginner
185,Gregorian Calendar,https://www.codechef.com/problems/FLOW015,https://www.codechef.com/submit/FLOW015,3710,25.71,https://www.codechef.com/status/FLOW015,beginner
186,Chef and his daily routine,https://www.codechef.com/problems/CHEFROUT,https://www.codechef.com/submit/CHEFROUT,3716,41.62,https://www.codechef.com/status/CHEFROUT,beginner
187,Change It,https://www.codechef.com/problems/CHNGIT,https://www.codechef.com/submit/CHNGIT,3786,64.09,https://www.codechef.com/status/CHNGIT,beginner
188,A Balanced Contest,https://www.codechef.com/problems/PERFCONT,https://www.codechef.com/submit/PERFCONT,3822,41.3,https://www.codechef.com/status/PERFCONT,beginner
189,Uniform Strings,https://www.codechef.com/problems/STRLBP,https://www.codechef.com/submit/STRLBP,3845,54.1,https://www.codechef.com/status/STRLBP,beginner
190,Chef and Chocolate,https://www.codechef.com/problems/CHCHCL,https://www.codechef.com/submit/CHCHCL,3940,47.32,https://www.codechef.com/status/CHCHCL,beginner
191,Playing with Strings,https://www.codechef.com/problems/PLAYSTR,https://www.codechef.com/submit/PLAYSTR,3942,58.35,https://www.codechef.com/status/PLAYSTR,beginner
192,Three Friends,https://www.codechef.com/problems/THREEFR,https://www.codechef.com/submit/THREEFR,3954,58.95,https://www.codechef.com/status/THREEFR,beginner
193,Chef and Friends,https://www.codechef.com/problems/FRK,https://www.codechef.com/submit/FRK,3955,59.42,https://www.codechef.com/status/FRK,beginner
194,Strange operations,https://www.codechef.com/problems/UTMOPR,https://www.codechef.com/submit/UTMOPR,3956,42.29,https://www.codechef.com/status/UTMOPR,beginner
195,Football,https://www.codechef.com/problems/MSNSADM1,https://www.codechef.com/submit/MSNSADM1,3967,57.26,https://www.codechef.com/status/MSNSADM1,beginner
196,Judging Delay,https://www.codechef.com/problems/JDELAY,https://www.codechef.com/submit/JDELAY,3969,58.77,https://www.codechef.com/status/JDELAY,beginner
197,Chef and String,https://www.codechef.com/problems/CHRL2,https://www.codechef.com/submit/CHRL2,3979,31.04,https://www.codechef.com/status/CHRL2,beginner
198,Temple Land,https://www.codechef.com/problems/TEMPLELA,https://www.codechef.com/submit/TEMPLELA,3991,87.49,https://www.codechef.com/status/TEMPLELA,beginner
199,Roots of a Quadratic Equation,https://www.codechef.com/problems/QUADROOT,https://www.codechef.com/submit/QUADROOT,4021,25.98,https://www.codechef.com/status/QUADROOT,beginner
200,One more weird game,https://www.codechef.com/problems/OMWG,https://www.codechef.com/submit/OMWG,4023,59.11,https://www.codechef.com/status/OMWG,beginner
201,Chef and Employment Test,https://www.codechef.com/problems/CK87MEDI,https://www.codechef.com/submit/CK87MEDI,4025,59.23,https://www.codechef.com/status/CK87MEDI,beginner
202,Good and Bad Persons,https://www.codechef.com/problems/GOODBAD,https://www.codechef.com/submit/GOODBAD,4061,46.22,https://www.codechef.com/status/GOODBAD,beginner
203,Brackets,https://www.codechef.com/problems/BRACKETS,https://www.codechef.com/submit/BRACKETS,4063,52.3,https://www.codechef.com/status/BRACKETS,beginner
204,Snake Procession,https://www.codechef.com/problems/SNAKPROC,https://www.codechef.com/submit/SNAKPROC,4064,89.57,https://www.codechef.com/status/SNAKPROC,beginner
205,Buggy Calculator,https://www.codechef.com/problems/BUGCAL,https://www.codechef.com/submit/BUGCAL,4111,26.36,https://www.codechef.com/status/BUGCAL,beginner
206,Find Your Gift,https://www.codechef.com/problems/GIFTSRC,https://www.codechef.com/submit/GIFTSRC,4144,61.11,https://www.codechef.com/status/GIFTSRC,beginner
207,That Is My Score ,https://www.codechef.com/problems/WATSCORE,https://www.codechef.com/submit/WATSCORE,4160,64.53,https://www.codechef.com/status/WATSCORE,beginner
208,Attendance,https://www.codechef.com/problems/ATTND,https://www.codechef.com/submit/ATTND,4213,60.75,https://www.codechef.com/status/ATTND,beginner
209,Devu and Grapes,https://www.codechef.com/problems/DEVUGRAP,https://www.codechef.com/submit/DEVUGRAP,4225,29.75,https://www.codechef.com/status/DEVUGRAP,beginner
210,The Next Palindrome,https://www.codechef.com/problems/PALIN,https://www.codechef.com/submit/PALIN,4301,12.77,https://www.codechef.com/status/PALIN,beginner
211,Chef and Gift,https://www.codechef.com/problems/PRGIFT,https://www.codechef.com/submit/PRGIFT,4318,24.57,https://www.codechef.com/status/PRGIFT,beginner
212,Easy Math,https://www.codechef.com/problems/RPD,https://www.codechef.com/submit/RPD,4322,57.51,https://www.codechef.com/status/RPD,beginner
213,Train Partner,https://www.codechef.com/problems/ANKTRAIN,https://www.codechef.com/submit/ANKTRAIN,4404,39.09,https://www.codechef.com/status/ANKTRAIN,beginner
214,How much Scholarship,https://www.codechef.com/problems/ZCOSCH,https://www.codechef.com/submit/ZCOSCH,4410,131.88,https://www.codechef.com/status/ZCOSCH,beginner
215,Find the Maximum Value,https://www.codechef.com/problems/LOSTMAX,https://www.codechef.com/submit/LOSTMAX,4445,36.59,https://www.codechef.com/status/LOSTMAX,beginner
216,Chef and Interactive Contests,https://www.codechef.com/problems/CHFINTRO,https://www.codechef.com/submit/CHFINTRO,4487,61.91,https://www.codechef.com/status/CHFINTRO,beginner
217,CV,https://www.codechef.com/problems/CV,https://www.codechef.com/submit/CV,4560,51.73,https://www.codechef.com/status/CV,beginner
218,Simple Statistics,https://www.codechef.com/problems/SIMPSTAT,https://www.codechef.com/submit/SIMPSTAT,4584,32.84,https://www.codechef.com/status/SIMPSTAT,beginner
219,Tickets,https://www.codechef.com/problems/TICKETS5,https://www.codechef.com/submit/TICKETS5,4675,27.16,https://www.codechef.com/status/TICKETS5,beginner
220,Play Piano,https://www.codechef.com/problems/PLAYPIAN,https://www.codechef.com/submit/PLAYPIAN,4726,59.99,https://www.codechef.com/status/PLAYPIAN,beginner
221,IPL and RCB,https://www.codechef.com/problems/CLIPLX,https://www.codechef.com/submit/CLIPLX,4755,40.18,https://www.codechef.com/status/CLIPLX,beginner
222,Chef and Table Tennis,https://www.codechef.com/problems/TTENIS,https://www.codechef.com/submit/TTENIS,4810,42.58,https://www.codechef.com/status/TTENIS,beginner
223,Chef and his Students,https://www.codechef.com/problems/CHEFSTUD,https://www.codechef.com/submit/CHEFSTUD,4875,57.62,https://www.codechef.com/status/CHEFSTUD,beginner
224,Chef and Bored Games,https://www.codechef.com/problems/PCJ18B,https://www.codechef.com/submit/PCJ18B,4945,67.27,https://www.codechef.com/status/PCJ18B,beginner
225,Chef Judges a Competition,https://www.codechef.com/problems/CO92JUDG,https://www.codechef.com/submit/CO92JUDG,4983,120.07,https://www.codechef.com/status/CO92JUDG,beginner
226,From heaven to earth,https://www.codechef.com/problems/ELEVSTRS,https://www.codechef.com/submit/ELEVSTRS,5164,109.3,https://www.codechef.com/status/ELEVSTRS,beginner
227,Palindromic substrings,https://www.codechef.com/problems/STRPALIN,https://www.codechef.com/submit/STRPALIN,5223,45.73,https://www.codechef.com/status/STRPALIN,beginner
228,Sticks,https://www.codechef.com/problems/STICKS,https://www.codechef.com/submit/STICKS,5242,31.75,https://www.codechef.com/status/STICKS,beginner
229,Lazy Jem,https://www.codechef.com/problems/TALAZY,https://www.codechef.com/submit/TALAZY,5255,209.65,https://www.codechef.com/status/TALAZY,beginner
230,Count Subarrays,https://www.codechef.com/problems/SUBINC,https://www.codechef.com/submit/SUBINC,5466,24.06,https://www.codechef.com/status/SUBINC,beginner
231,Program Your Own CALCULATOR,https://www.codechef.com/problems/URCALC,https://www.codechef.com/submit/URCALC,5489,27.27,https://www.codechef.com/status/URCALC,beginner
232,Ada School,https://www.codechef.com/problems/ADASCOOL,https://www.codechef.com/submit/ADASCOOL,5572,65.06,https://www.codechef.com/status/ADASCOOL,beginner
233,Similar Dishes,https://www.codechef.com/problems/SIMDISH,https://www.codechef.com/submit/SIMDISH,5584,56.24,https://www.codechef.com/status/SIMDISH,beginner
234,Download file,https://www.codechef.com/problems/DWNLD,https://www.codechef.com/submit/DWNLD,5622,57.7,https://www.codechef.com/status/DWNLD,beginner
235,Buying New Tablet,https://www.codechef.com/problems/TABLET,https://www.codechef.com/submit/TABLET,5824,64.41,https://www.codechef.com/status/TABLET,beginner
236,FlatLand,https://www.codechef.com/problems/ICL1902,https://www.codechef.com/submit/ICL1902,5930,133.82,https://www.codechef.com/status/ICL1902,beginner
237,Cats and Dogs,https://www.codechef.com/problems/CATSDOGS,https://www.codechef.com/submit/CATSDOGS,6002,19.74,https://www.codechef.com/status/CATSDOGS,beginner
238,Cut the Board,https://www.codechef.com/problems/CUTBOARD,https://www.codechef.com/submit/CUTBOARD,6082,68.73,https://www.codechef.com/status/CUTBOARD,beginner
239,Chef and his Sequence,https://www.codechef.com/problems/CHEFSQ,https://www.codechef.com/submit/CHEFSQ,6286,48.05,https://www.codechef.com/status/CHEFSQ,beginner
240,Chef And Coloring,https://www.codechef.com/problems/COLOR,https://www.codechef.com/submit/COLOR,6414,49.21,https://www.codechef.com/status/COLOR,beginner
241,Chef and Cook Off,https://www.codechef.com/problems/CCOOK,https://www.codechef.com/submit/CCOOK,6431,59.89,https://www.codechef.com/status/CCOOK,beginner
242,Movie Weekend,https://www.codechef.com/problems/MOVIEWKN,https://www.codechef.com/submit/MOVIEWKN,6542,51.98,https://www.codechef.com/status/MOVIEWKN,beginner
243,Two Numbers,https://www.codechef.com/problems/TWONMS,https://www.codechef.com/submit/TWONMS,6574,24.12,https://www.codechef.com/status/TWONMS,beginner
244,Playing with Matches,https://www.codechef.com/problems/MATCHES,https://www.codechef.com/submit/MATCHES,6646,133.85,https://www.codechef.com/status/MATCHES,beginner
245,Good Joke ,https://www.codechef.com/problems/RRJOKE,https://www.codechef.com/submit/RRJOKE,6707,65.68,https://www.codechef.com/status/RRJOKE,beginner
246,Bear and Candies 123,https://www.codechef.com/problems/CANDY123,https://www.codechef.com/submit/CANDY123,7059,62.26,https://www.codechef.com/status/CANDY123,beginner
247,Devu and friendship testing,https://www.codechef.com/problems/CFRTEST,https://www.codechef.com/submit/CFRTEST,7111,57.98,https://www.codechef.com/status/CFRTEST,beginner
248,Version Control System,https://www.codechef.com/problems/VCS,https://www.codechef.com/submit/VCS,7177,62.41,https://www.codechef.com/status/VCS,beginner
249,Chef and Rainbow Array,https://www.codechef.com/problems/RAINBOWA,https://www.codechef.com/submit/RAINBOWA,7282,17.23,https://www.codechef.com/status/RAINBOWA,beginner
250,Studying Alphabet,https://www.codechef.com/problems/ALPHABET,https://www.codechef.com/submit/ALPHABET,7295,41.21,https://www.codechef.com/status/ALPHABET,beginner
251,Chef and Subarrays,https://www.codechef.com/problems/CHEFARRP,https://www.codechef.com/submit/CHEFARRP,7439,65.31,https://www.codechef.com/status/CHEFARRP,beginner
252,ATM Machine,https://www.codechef.com/problems/ATM2,https://www.codechef.com/submit/ATM2,7515,60.44,https://www.codechef.com/status/ATM2,beginner
253,Alternating subarray prefix,https://www.codechef.com/problems/ALTARAY,https://www.codechef.com/submit/ALTARAY,7587,41.52,https://www.codechef.com/status/ALTARAY,beginner
254,Mutated Minions,https://www.codechef.com/problems/CHN15A,https://www.codechef.com/submit/CHN15A,8135,125.36,https://www.codechef.com/status/CHN15A,beginner
255,Farmer And His Plot,https://www.codechef.com/problems/RECTSQ,https://www.codechef.com/submit/RECTSQ,8248,93.53,https://www.codechef.com/status/RECTSQ,beginner
256,Kitchen Timetable,https://www.codechef.com/problems/KTTABLE,https://www.codechef.com/submit/KTTABLE,8528,56.77,https://www.codechef.com/status/KTTABLE,beginner
257,Chef and digits of a number,https://www.codechef.com/problems/LONGSEQ,https://www.codechef.com/submit/LONGSEQ,8662,33.41,https://www.codechef.com/status/LONGSEQ,beginner
258,HOW MANY DIGITS DO I HAVE,https://www.codechef.com/problems/HOWMANY,https://www.codechef.com/submit/HOWMANY,8998,50.39,https://www.codechef.com/status/HOWMANY,beginner
259,Area OR Perimeter,https://www.codechef.com/problems/AREAPERI,https://www.codechef.com/submit/AREAPERI,9224,41.85,https://www.codechef.com/status/AREAPERI,beginner
260,Piece of cake,https://www.codechef.com/problems/LCH15JAB,https://www.codechef.com/submit/LCH15JAB,9460,53.25,https://www.codechef.com/status/LCH15JAB,beginner
261,Chef and Dolls,https://www.codechef.com/problems/MISSP,https://www.codechef.com/submit/MISSP,9463,67.74,https://www.codechef.com/status/MISSP,beginner
262,Forgotten Language,https://www.codechef.com/problems/FRGTNLNG,https://www.codechef.com/submit/FRGTNLNG,9683,58.12,https://www.codechef.com/status/FRGTNLNG,beginner
263,Minimum Maximum,https://www.codechef.com/problems/MNMX,https://www.codechef.com/submit/MNMX,10248,30.01,https://www.codechef.com/status/MNMX,beginner
264,Malvika is peculiar about color of balloons,https://www.codechef.com/problems/CHN09,https://www.codechef.com/submit/CHN09,10409,59.82,https://www.codechef.com/status/CHN09,beginner
265,Coins And Triangle,https://www.codechef.com/problems/TRICOIN,https://www.codechef.com/submit/TRICOIN,10419,54.24,https://www.codechef.com/status/TRICOIN,beginner
266,Chef and SnackDown,https://www.codechef.com/problems/SNCKYEAR,https://www.codechef.com/submit/SNCKYEAR,10437,67.3,https://www.codechef.com/status/SNCKYEAR,beginner
267,Is it a VOWEL or CONSONANT,https://www.codechef.com/problems/VOWELTB,https://www.codechef.com/submit/VOWELTB,10537,53.05,https://www.codechef.com/status/VOWELTB,beginner
268,Chef and the Wildcard Matching,https://www.codechef.com/problems/TWOSTR,https://www.codechef.com/submit/TWOSTR,10575,49.78,https://www.codechef.com/status/TWOSTR,beginner
269,Rectangle,https://www.codechef.com/problems/RECTANGL,https://www.codechef.com/submit/RECTANGL,11192,47.18,https://www.codechef.com/status/RECTANGL,beginner
270,Cops and the Thief Devu,https://www.codechef.com/problems/COPS,https://www.codechef.com/submit/COPS,11199,55.38,https://www.codechef.com/status/COPS,beginner
271,Two vs Ten,https://www.codechef.com/problems/TWOVSTEN,https://www.codechef.com/submit/TWOVSTEN,11301,61.78,https://www.codechef.com/status/TWOVSTEN,beginner
272,Closing the Tweets,https://www.codechef.com/problems/TWTCLOSE,https://www.codechef.com/submit/TWTCLOSE,11720,47.27,https://www.codechef.com/status/TWTCLOSE,beginner
273,Farmer Feb,https://www.codechef.com/problems/POTATOES,https://www.codechef.com/submit/POTATOES,11840,118.32,https://www.codechef.com/status/POTATOES,beginner
274,Chef and Fruits,https://www.codechef.com/problems/FRUITS,https://www.codechef.com/submit/FRUITS,12369,46.84,https://www.codechef.com/status/FRUITS,beginner
275,Chef and Two Strings,https://www.codechef.com/problems/CHEFSTLT,https://www.codechef.com/submit/CHEFSTLT,12751,65.98,https://www.codechef.com/status/CHEFSTLT,beginner
276,Three Way Communications,https://www.codechef.com/problems/COMM3,https://www.codechef.com/submit/COMM3,13374,50.38,https://www.codechef.com/status/COMM3,beginner
277,Greedy puppy,https://www.codechef.com/problems/GDOG,https://www.codechef.com/submit/GDOG,14431,31.93,https://www.codechef.com/status/GDOG,beginner
